PUF_ID,sample,fed_poverty,fwb_score,fwb1_handle_expense,fwb2_secure_future,fwb3_things_i_want,fwb4_enjoy_life,fwb5_just_getting_by,fwb6_worried_savings,fwb2_1_gift_strain,fwb2_2_money_left,fwb2_3_behind_finances,fwb2_4_control_life,fin_skill_score,housing_own_rent,house_cost_range,savings_range,have_account,have_health_ins,have_retire_acct,have_pension,payday_loan,pawn_car_title_loan,check_cashing,disrespect_fin_services,hardship_food_worried,hardship_food_ran_out,hardship_housing,hardship_healthcare,hardship_medicine,hardship_utilities,rejected_credit,could_access_2000,shock_lost_job,shock_foreclosure,health,age_category,generation,education,ethnicity,gender,household_size,household_income,marital_status,MSA_status,final_weight
11418,General population,200%+ FPL,54,Very well,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Sometimes,Sometimes,Rarely,Rarely,55,I rent,"$1,000-1,499","$75,000 or more",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Female,1,"$30,000 to $39,999",Divorced/Separated,Metro,0.703622856
8582,General population,100%-199% FPL,64,Very little,Somewhat,Not at all,Very well,Somewhat,Very little,Rarely,Always,Never,Rarely,51,I rent,$300-499,"$1,000-4,999",Yes,Yes,No,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Yes,No,Excellent,18-24,Millennial,Bachelors degree,"White, Non-Hispanic",Female,3,"$20,000 to $29,999",Never married,Non-Metro,0.928817692
8390,General population,200%+ FPL,76,Completely,Completely,Not at all,Completely,Not at all,Very little,Never,Always,Never,Rarely,58,I own my home,Refused,"$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,45-54,Gen X,High school degree/GED,"White, Non-Hispanic",Female,2,"$60,000 to $74,999",Married,Metro,1.451921616
8583,General population,200%+ FPL,49,Very well,Very well,Very well,Somewhat,Somewhat,Somewhat,Sometimes,Sometimes,Sometimes,Rarely,43,I rent,$500-749,Prefer not to say,Yes,No,No,No,No,No,No,Sometimes,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,45-54,Boomer,Some college/Associate,Hispanic,Male,1,"$30,000 to $39,999",Never married,Metro,0.817886772
11661,General population,100%-199% FPL,84,Completely,Completely,Not at all,Completely,Not at all,Very well,Never,Always,Never,Never,72,I own my home,Less than $300,"$20,000-74,999",Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Sometimes,Often,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,Some college/Associate,"White, Non-Hispanic",Male,4,"$40,000 to $49,999",Married,Metro,0.662206802
9274,General population,200%+ FPL,74,Somewhat,Completely,Not at all,Very well,Completely,Not at all,Never,Always,Never,Rarely,42,I own my home,Prefer not to say,"$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,75+,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Male,2,"$50,000 to $59,999",Married,Metro,0.492435036
14073,General population,200%+ FPL,51,Somewhat,Somewhat,Somewhat,Very well,Completely,Very well,Rarely,Rarely,Never,Sometimes,65,I own my home,"$1,000-1,499","$1,000-4,999",Yes,No,Yes,No,No,No,No,Sometimes,Never,Never,Never,Sometimes,Never,Never,No,"I could probably come up with $2,000",No,No,Very good,35-44,Gen X,Some college/Associate,"White, Non-Hispanic",Male,4,"$50,000 to $59,999",Married,Metro,0.856847825
9992,General population,200%+ FPL,66,Somewhat,Very well,Not at all,Somewhat,Very little,Somewhat,Never,Often,Rarely,Rarely,49,I own my home,Less than $300,"$1,000-4,999",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,70-74,Pre-Boomer,Some college/Associate,"White, Non-Hispanic",Male,2,"$100,000 to $149,999",Married,Metro,0.636926241
9275,Age 62+ oversample,200%+ FPL,73,Somewhat,Very well,Not at all,Very well,Not at all,Very little,Never,Rarely,Never,Rarely,55,I own my home,Prefer not to say,"$75,000 or more",Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,Some college/Associate,"White, Non-Hispanic",Female,2,"$60,000 to $74,999",Married,Metro,0.606792234
8584,General population,200%+ FPL,47,Very well,Very little,Somewhat,Not at all,Somewhat,Completely,Never,Rarely,Sometimes,Often,34,I rent,"$1,000-1,499","$5,000-19,999",Yes,No,No,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,55-61,Boomer,Less than high school,"White, Non-Hispanic",Male,5+,"$100,000 to $149,999",Married,Metro,1.682650295
9993,General population,200%+ FPL,63,Completely,Very well,Very little,Very well,Very little,Very little,Rarely,Often,Never,Rarely,58,I own my home,"$1,000-1,499",Prefer not to say,Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,25-34,Millennial,Graduate/professional degree,"White, Non-Hispanic",Female,1,"$150,000 or more",Married,Metro,1.136270396
8391,General population,200%+ FPL,60,Very little,Somewhat,Not at all,Somewhat,Somewhat,Very little,Rarely,Sometimes,Rarely,Rarely,43,I rent,"$1,000-1,499",Prefer not to say,Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,35-44,Gen X,Graduate/professional degree,"Black, Non-Hispanic",Male,1,"$50,000 to $59,999",Never married,Metro,0.507280653
11662,General population,200%+ FPL,67,Very well,Very well,Very little,Very well,Very well,Very little,Never,Often,Never,Rarely,52,I own my home,$500-749,"$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Male,3,"$75,000 to $99,999",Married,Metro,0.364886679
9276,General population,200%+ FPL,64,Somewhat,Very well,Very little,Somewhat,Very little,Somewhat,Never,Sometimes,Never,Rarely,51,I own my home,$750-999,"$5,000-19,999",Yes,Yes,No,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,25-34,Millennial,Bachelors degree,"White, Non-Hispanic",Male,2,"$75,000 to $99,999",Living with partner,Metro,0.914842176
11419,Age 62+ oversample,200%+ FPL,66,Somewhat,Somewhat,Not at all,Not at all,Not at all,Somewhat,Never,Sometimes,Rarely,Rarely,51,I own my home,Less than $300,"$5,000-19,999",Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,62-69,Boomer,Bachelors degree,"White, Non-Hispanic",Male,2,"$100,000 to $149,999",Married,Metro,0.604178083
9037,General population,200%+ FPL,45,Somewhat,Somewhat,Very well,Somewhat,Very little,Completely,Sometimes,Sometimes,Rarely,Often,58,I own my home,$500-749,"$1,000-4,999",No,Yes,No,No,No,No,No,Rarely,Sometimes,Sometimes,Never,Often,Never,Never,No,"I could probably not come up with $2,000",No,No,Good,45-54,Boomer,Bachelors degree,"White, Non-Hispanic",Female,3,"$40,000 to $49,999",Married,Non-Metro,1.176766433
10620,General population,200%+ FPL,78,Completely,Very well,Not at all,Very well,Not at all,Very little,Never,Always,Never,Rarely,57,I own my home,$500-749,"$75,000 or more",Yes,Yes,No,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,75+,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Female,2,"$50,000 to $59,999",Married,Metro,0.581735432
10820,General population,200%+ FPL,64,Somewhat,Very little,Not at all,Not at all,Very little,Very little,Never,Often,Rarely,Sometimes,52,I own my home,$750-999,0,Yes,No,No,No,No,No,No,Sometimes,Never,Never,Never,Never,Never,Never,No,"I could probably come up with $2,000",No,No,Good,62-69,Boomer,Some college/Associate,"White, Non-Hispanic",Female,1,"$30,000 to $39,999",Divorced/Separated,Metro,0.557602495
13614,General population,100%-199% FPL,39,Not at all,Not at all,Somewhat,Very little,Completely,Very well,Often,Rarely,Often,Sometimes,58,I rent,$300-499,0,Yes,Yes,No,No,No,No,No,Never,Never,Never,Never,Never,Never,Sometimes,No,"I am certain I could not come up with $2,000",No,No,Very good,25-34,Millennial,Some college/Associate,"White, Non-Hispanic",Female,2,"$20,000 to $29,999",Divorced/Separated,Non-Metro,1.277248762
13057,General population,200%+ FPL,56,Very well,Very well,Very little,Completely,Very well,Very little,Rarely,Sometimes,Rarely,Sometimes,47,I own my home,"$2,000 or more","$20,000-74,999",Yes,Yes,No,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,55-61,Boomer,Some college/Associate,"White, Non-Hispanic",Female,5+,"$100,000 to $149,999",Married,Metro,0.884584775
12047,General population,200%+ FPL,37,Very well,Very little,Completely,Somewhat,Very well,Completely,Often,Often,Sometimes,Often,42,I rent,$500-749,"$1,000-4,999",No,No,No,No,No,No,No,Sometimes,Never,Never,Never,Never,Never,Never,No,"I could probably come up with $2,000",No,No,Very good,35-44,Gen X,Some college/Associate,"Other, Non-Hispanic",Male,1,"$30,000 to $39,999",Never married,Metro,1.015559851
9764,General population,200%+ FPL,71,Very well,Somewhat,Not at all,Completely,Not at all,Somewhat,Never,Often,Never,Rarely,52,I own my home,"$2,000 or more","$75,000 or more",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,35-44,Gen X,Bachelors degree,"White, Non-Hispanic",Male,4,"$150,000 or more",Married,Metro,0.986328867
10232,General population,200%+ FPL,59,Very well,Somewhat,Very little,Somewhat,Very little,Somewhat,Rarely,Often,Rarely,Rarely,58,I own my home,$750-999,"$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,35-44,Gen X,Some college/Associate,"White, Non-Hispanic",Male,3,"$75,000 to $99,999",Married,Metro,0.657110906
10621,Age 62+ oversample,200%+ FPL,62,Somewhat,Somewhat,Somewhat,Somewhat,Very well,Very little,Rarely,Always,Never,Never,43,I own my home,I dont know,Prefer not to say,Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,75+,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Male,2,"$30,000 to $39,999",Married,Non-Metro,0.59931676
9995,General population,100%-199% FPL,63,Very well,Very well,Very little,Very well,Very well,Very little,Rarely,Often,Never,Rarely,51,I own my home,Less than $300,"$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,75+,Pre-Boomer,Some college/Associate,"White, Non-Hispanic",Male,2,"$20,000 to $29,999",Married,Metro,0.662206802
8809,General population,200%+ FPL,70,Somewhat,Somewhat,Not at all,Somewhat,Very well,Not at all,Never,Always,Never,Rarely,50,I rent,$500-749,"$1,000-4,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,45-54,Gen X,High school degree/GED,"White, Non-Hispanic",Male,1,"$50,000 to $59,999",Divorced/Separated,Metro,1.327560712
12948,General population,200%+ FPL,58,Very little,Somewhat,Very little,Somewhat,Somewhat,Somewhat,Rarely,Sometimes,Never,Sometimes,46,I rent,"$1,000-1,499","$20,000-74,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,62-69,Boomer,Bachelors degree,"Black, Non-Hispanic",Female,2,"$100,000 to $149,999",Married,Metro,0.718016898
10821,General population,200%+ FPL,67,Very little,Not at all,Not at all,Completely,Not at all,Somewhat,Never,Sometimes,Never,Sometimes,40,I own my home,"$1,500-1,999","$1,000-4,999",No,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,55-61,Boomer,Bachelors degree,"Black, Non-Hispanic",Male,5+,"$150,000 or more",Married,Metro,0.774972653
12378,General population,100%-199% FPL,66,Very well,Very well,Not at all,Completely,Very little,Very little,Rarely,Often,Never,Rarely,82,I own my home,$500-749,Prefer not to say,Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,45-54,Gen X,Some college/Associate,"White, Non-Hispanic",Male,3,"$20,000 to $29,999",Married,Non-Metro,0.626064608
10974,Age 62+ oversample,200%+ FPL,58,Not at all,Somewhat,Not at all,Very little,Somewhat,Very well,Rarely,Sometimes,Never,Sometimes,42,I own my home,$750-999,$1-99,Yes,Yes,No,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,70-74,Boomer,Some college/Associate,"White, Non-Hispanic",Female,2,"$100,000 to $149,999",Married,Metro,0.627726943
10233,Age 62+ oversample,200%+ FPL,57,Somewhat,Somewhat,Very little,Very well,Very well,Very little,Rarely,Sometimes,Rarely,Sometimes,37,I own my home,$750-999,"$5,000-19,999",Yes,Yes,No,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,70-74,Pre-Boomer,Some college/Associate,"Other, Non-Hispanic",Male,2,"$60,000 to $74,999",Married,Metro,0.533626573
12257,General population,200%+ FPL,50,Not at all,Somewhat,Not at all,Very little,Not at all,Very little,Always,Never,Always,Never,30,I do not currently own or rent,$500-749,0,No,No,No,No,No,No,No,Rarely,Often,Often,Never,Sometimes,Often,Sometimes,No,"I am certain I could not come up with $2,000",No,No,Good,18-24,Millennial,Some college/Associate,"Black, Non-Hispanic",Female,1,"$30,000 to $39,999",Never married,Non-Metro,1.565588555
12536,General population,200%+ FPL,61,Very well,Somewhat,Not at all,Somewhat,Somewhat,Very little,Rarely,Often,Rarely,Rarely,58,I rent,"$1,500-1,999","$5,000-19,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,25-34,Millennial,Graduate/professional degree,"White, Non-Hispanic",Male,3,"$75,000 to $99,999",Married,Metro,0.462819606
10822,General population,100%-199% FPL,59,Somewhat,Somewhat,Somewhat,Very little,Somewhat,Very little,Rarely,Sometimes,Never,Rarely,48,I own my home,$300-499,"$5,000-19,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Sometimes,Sometimes,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,70-74,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic",Male,2,"$20,000 to $29,999",Married,Metro,0.514265284
8810,General population,200%+ FPL,51,Somewhat,Very well,Very little,Very well,Somewhat,Very well,Often,Sometimes,Rarely,Rarely,68,I rent,$300-499,"$5,000-19,999",Yes,No,Yes,No,No,No,No,Sometimes,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,18-24,Millennial,Bachelors degree,"White, Non-Hispanic",Female,4,"$75,000 to $99,999",Never married,Metro,1.176373364
8585,General population,100%-199% FPL,46,Somewhat,Very little,Very well,Very little,Very well,Completely,Rarely,Rarely,Rarely,Sometimes,32,I rent,"$1,000-1,499",Prefer not to say,Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Fair,55-61,Boomer,Bachelors degree,"White, Non-Hispanic",Male,1,"$20,000 to $29,999",Never married,Metro,1.223146496
13577,General population,200%+ FPL,52,Very little,Somewhat,Very little,Very little,Somewhat,Somewhat,Sometimes,Sometimes,Rarely,Sometimes,43,I rent,$500-749,$100-999,Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I could probably come up with $2,000",Yes,No,Fair,35-44,Gen X,Some college/Associate,"White, Non-Hispanic",Male,2,"$40,000 to $49,999",Divorced/Separated,Metro,0.72626583
13778,General population,200%+ FPL,62,Completely,Somewhat,Not at all,Somewhat,Very little,Somewhat,Rarely,Sometimes,Rarely,Rarely,57,I own my home,"$2,000 or more","$75,000 or more",Yes,No,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,70-74,Pre-Boomer,Some college/Associate,"White, Non-Hispanic",Female,1,"$50,000 to $59,999",Never married,Metro,0.500172094
11874,Age 62+ oversample,200%+ FPL,68,Somewhat,Very well,Very little,Very well,Not at all,Very little,Rarely,Sometimes,Never,Never,52,I own my home,Refused,"$75,000 or more",Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Female,2,"$30,000 to $39,999",Married,Metro,0.679425764
11758,Age 62+ oversample,200%+ FPL,62,Somewhat,Completely,Not at all,Completely,Completely,Not at all,Rarely,Sometimes,Rarely,Sometimes,73,I own my home,Less than $300,"$20,000-74,999",Yes,No,No,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic",Male,2,"$100,000 to $149,999",Married,Metro,0.228929776
12191,General population,100%-199% FPL,34,Somewhat,Very little,Somewhat,Very little,Completely,Completely,Always,Never,Often,Often,30,I rent,$500-749,"$1,000-4,999",Yes,Yes,No,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Fair,75+,Pre-Boomer,Some college/Associate,"White, Non-Hispanic",Male,2,"$20,000 to $29,999",Married,Non-Metro,0.84862049
12258,General population,100%-199% FPL,87,Very well,Completely,Not at all,Very well,Not at all,Not at all,Never,Always,Never,Never,85,I own my home,Less than $300,$100-999,Yes,Yes,No,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,75+,Pre-Boomer,Some college/Associate,"White, Non-Hispanic",Male,4,"$30,000 to $39,999",Married,Non-Metro,0.643355996
11550,General population,100%-199% FPL,43,Somewhat,Very little,Somewhat,Somewhat,Very well,Completely,Often,Rarely,Rarely,Sometimes,52,I own my home,$750-999,"$1,000-4,999",Yes,Yes,No,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,25-34,Millennial,Bachelors degree,"White, Non-Hispanic",Female,3,"$30,000 to $39,999",Married,Metro,0.780917121
9534,General population,<100% FPL,64,Somewhat,Not at all,Not at all,Very little,Very little,Very little,Sometimes,Often,Never,Never,54,I do not currently own or rent,Less than $300,$100-999,Yes,No,No,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I could probably come up with $2,000",No,No,Very good,25-34,Millennial,High school degree/GED,"White, Non-Hispanic",Female,5+,"Less than $20,000",Never married,Non-Metro,0.711829169
