PUF_ID,fwb2_2_money_left,savings_range,have_account,have_health_ins,payday_loan,pawn_car_title_loan,disrespect_fin_services,hardship_food_ran_out,hardship_housing,rejected_credit,could_access_2000,health,generation,education,ethnicity,household_income,final_weight
7918,Rarely,0,Yes,No,No,No,Often,Sometimes,Sometimes,No,I dont know,Good,Millennial,Some college/Associate,"White, Non-Hispanic","Less than $20,000",0.563103225
14075,Sometimes,I dont know,Yes,No,Yes,No,Rarely,Never,Never,Refused,I dont know,Good,Boomer,High school degree/GED,"Black, Non-Hispanic","Less than $20,000",0.962664368
9807,Often,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,Yes,"I am certain I could come up with the full $2,000",Good,Millennial,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.974702747
9567,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I could probably come up with $2,000",Excellent,Gen X,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",1.179744609
11773,Often,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,Some college/Associate,"White, Non-Hispanic","$30,000 to $39,999",0.5677233
13869,Never,$1-99,Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could not come up with $2,000",Fair,Boomer,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",0.692207249
8617,Rarely,"$1,000-4,999",Yes,Yes,No,No,Often,Never,Never,No,"I could probably come up with $2,000",Good,Boomer,High school degree/GED,"White, Non-Hispanic","$60,000 to $74,999",0.965428077
11158,Always,"$20,000-74,999",No,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,Some college/Associate,"White, Non-Hispanic","$75,000 to $99,999",0.456403041
7789,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Millennial,High school degree/GED,"White, Non-Hispanic","$60,000 to $74,999",1.382193807
12205,Rarely,Prefer not to say,No,No,No,No,Rarely,Often,Sometimes,Yes,"I am certain I could not come up with $2,000",Fair,Boomer,Graduate/professional degree,Hispanic,"Less than $20,000",0.452806604
12388,Sometimes,Prefer not to say,No,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Some college/Associate,"White, Non-Hispanic","$50,000 to $59,999",0.752188494
10653,Always,Prefer not to say,Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.478042815
10837,Never,Prefer not to say,Yes,No,No,No,Sometimes,Sometimes,Never,No,"I could probably not come up with $2,000",Fair,Boomer,Bachelors degree,"White, Non-Hispanic","$60,000 to $74,999",0.533833103
14198,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic","$75,000 to $99,999",0.191140681
14158,Never,$100-999,Yes,No,No,No,Sometimes,Sometimes,Never,No,"I am certain I could not come up with $2,000",Poor,Gen X,Less than high school,"White, Non-Hispanic","Less than $20,000",0.861831944
13347,Often,Prefer not to say,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Pre-Boomer,Some college/Associate,"White, Non-Hispanic","$20,000 to $29,999",1.24535922
10252,Often,"$20,000-74,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",0.731879085
9568,Often,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",0.721637537
8064,Sometimes,"$1,000-4,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I could probably come up with $2,000",Very good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$50,000 to $59,999",0.49991921
9569,Often,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I could probably come up with $2,000",Very good,Gen X,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",0.700774415
7790,Always,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Millennial,Some college/Associate,"White, Non-Hispanic","$60,000 to $74,999",1.12478348
10021,Often,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.500558823
13784,Always,$100-999,Yes,No,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Gen X,Some college/Associate,"White, Non-Hispanic","$30,000 to $39,999",1.312708779
11975,Often,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$50,000 to $59,999",0.492435036
10654,Never,"$5,000-19,999",Yes,No,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Boomer,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",0.692207249
8215,Sometimes,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Bachelors degree,"White, Non-Hispanic","$150,000 or more",0.986328867
9570,Often,"$75,000 or more",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",0.596706927
9310,Always,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.526242968
7919,Often,"$20,000-74,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",0.604983942
7920,Often,"$1,000-4,999",Yes,Yes,No,No,Rarely,Sometimes,Never,Yes,"I am certain I could come up with the full $2,000",Very good,Gen X,High school degree/GED,"White, Non-Hispanic","$75,000 to $99,999",1.23107425
10253,Often,$1-99,Yes,No,No,No,Sometimes,Sometimes,Sometimes,Yes,"I am certain I could not come up with $2,000",Good,Millennial,Some college/Associate,"White, Non-Hispanic","$150,000 or more",2.833482837
7292,Never,$100-999,Yes,Yes,Yes,No,Often,Never,Never,Yes,"I could probably not come up with $2,000",Good,Gen X,Some college/Associate,"White, Non-Hispanic","Less than $20,000",0.591350041
10465,Always,"$5,000-19,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Some college/Associate,Hispanic,"$100,000 to $149,999",0.364894502
13033,Sometimes,$100-999,Yes,Yes,No,No,Never,Never,Never,Yes,"I am certain I could come up with the full $2,000",Very good,Boomer,Some college/Associate,"Black, Non-Hispanic","$60,000 to $74,999",0.950362624
7921,Rarely,0,Yes,No,No,No,Rarely,Sometimes,Often,No,"I am certain I could not come up with $2,000",Good,Gen X,Less than high school,"White, Non-Hispanic","Less than $20,000",2.147602774
12452,Often,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,High school degree/GED,"White, Non-Hispanic","$60,000 to $74,999",0.943815533
9071,Often,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Millennial,Bachelors degree,"White, Non-Hispanic","$75,000 to $99,999",0.914842176
9808,Often,"$20,000-74,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Millennial,Bachelors degree,"White, Non-Hispanic","$150,000 or more",1.711850047
11677,Sometimes,"$20,000-74,999",Yes,Yes,No,No,Refused,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,Some college/Associate,"White, Non-Hispanic","Less than $20,000",0.778084944
8837,Always,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Millennial,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",1.272932209
9571,Often,$100-999,Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Very good,Millennial,Bachelors degree,"White, Non-Hispanic","$60,000 to $74,999",0.548739943
8216,Always,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.6553046
12793,Never,0,Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably not come up with $2,000",Good,Gen X,Some college/Associate,"Black, Non-Hispanic","$60,000 to $74,999",0.861416463
7152,Sometimes,"$20,000-74,999",Yes,Yes,No,No,Rarely,Often,Sometimes,No,"I could probably come up with $2,000",Good,Millennial,High school degree/GED,"White, Non-Hispanic","$60,000 to $74,999",1.344774994
12764,Always,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",0.704771207
9072,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Good,Boomer,Some college/Associate,"Other, Non-Hispanic","$60,000 to $74,999",0.570591614
8838,Often,"$75,000 or more",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Millennial,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",1.137233965
13611,Often,Prefer not to say,No,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Pre-Boomer,Less than high school,"White, Non-Hispanic","$20,000 to $29,999",1.292597062
11435,Sometimes,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,High school degree/GED,"White, Non-Hispanic","$20,000 to $29,999",1.085490033
11678,Sometimes,Prefer not to say,Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,Bachelors degree,"Other, Non-Hispanic","$75,000 to $99,999",0.547632437
13061,Rarely,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Very good,Boomer,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",0.700774415
9073,Sometimes,"$1,000-4,999",Yes,No,No,No,Never,Sometimes,Never,No,"I am certain I could not come up with $2,000",Very good,Millennial,Some college/Associate,Hispanic,"Less than $20,000",0.512796091
10655,Always,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Some college/Associate,"Black, Non-Hispanic","$40,000 to $49,999",0.8055257
14051,Often,"$1,000-4,999",Yes,No,No,No,Never,Never,Never,No,"I could probably come up with $2,000",Fair,Boomer,High school degree/GED,"White, Non-Hispanic","$20,000 to $29,999",0.775367582
13165,Always,"$20,000-74,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Millennial,Bachelors degree,"White, Non-Hispanic","$50,000 to $59,999",1.050463012
10838,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Very good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.527685308
13124,Often,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Millennial,High school degree/GED,Hispanic,"$100,000 to $149,999",2.30715333
7791,Always,"$1,000-4,999",No,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Millennial,Bachelors degree,"White, Non-Hispanic","$150,000 or more",1.711850047
9311,Rarely,$1-99,Yes,No,Yes,No,Rarely,Sometimes,Never,Yes,"I could probably come up with $2,000",Fair,Gen X,High school degree/GED,"White, Non-Hispanic","$20,000 to $29,999",1.010167726
12206,Often,$100-999,No,Yes,No,No,Never,Never,Never,No,"I am certain I could not come up with $2,000",Very good,Boomer,Some college/Associate,Hispanic,"$20,000 to $29,999",0.675606597
13786,Always,Prefer not to say,Yes,No,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Millennial,Some college/Associate,"White, Non-Hispanic","Less than $20,000",0.744192534
10992,Sometimes,$100-999,Yes,No,No,No,Rarely,Never,Never,Refused,"I could probably come up with $2,000",Fair,Gen X,Some college/Associate,Hispanic,"$50,000 to $59,999",0.95086609
9074,Always,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Graduate/professional degree,Hispanic,"$150,000 or more",0.904173104
13160,Never,0,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could not come up with $2,000",Good,Millennial,Some college/Associate,"Black, Non-Hispanic","$20,000 to $29,999",1.882300567
7792,Rarely,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,I dont know,Very good,Millennial,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",1.826458406
13767,Sometimes,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,High school degree/GED,"White, Non-Hispanic","$75,000 to $99,999",1.206344971
11775,Often,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Millennial,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.46789425
11290,Always,Prefer not to say,Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$75,000 to $99,999",0.79635121
10993,Rarely,$1-99,Yes,No,No,No,Never,Never,Never,No,"I could probably not come up with $2,000",Very good,Millennial,High school degree/GED,"Other, Non-Hispanic","$75,000 to $99,999",4.395225124
13508,Never,$100-999,Yes,No,No,No,Sometimes,Sometimes,Sometimes,No,"I could probably not come up with $2,000",Very good,Boomer,High school degree/GED,"White, Non-Hispanic","$20,000 to $29,999",1.218940156
9312,Always,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.68416011
7345,Often,"$5,000-19,999",Yes,Yes,No,No,Sometimes,Sometimes,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Bachelors degree,"White, Non-Hispanic","$75,000 to $99,999",0.690973173
7462,Sometimes,Prefer not to say,No,Yes,No,No,Never,Sometimes,Sometimes,No,I dont know,Good,Millennial,Some college/Associate,"White, Non-Hispanic","$20,000 to $29,999",0.965637776
13913,Sometimes,$1-99,Yes,Yes,No,No,Never,Never,Often,No,"I am certain I could not come up with $2,000",Very good,Gen X,High school degree/GED,"White, Non-Hispanic","$75,000 to $99,999",1.219815163
7793,Sometimes,Prefer not to say,Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.756305103
13239,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Gen X,Graduate/professional degree,"Black, Non-Hispanic","$150,000 or more",0.680964923
8839,Always,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Bachelors degree,"White, Non-Hispanic","$150,000 or more",0.815617649
9572,Rarely,Prefer not to say,Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Excellent,Boomer,Bachelors degree,"White, Non-Hispanic","$150,000 or more",0.951918153
7794,Sometimes,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I could probably come up with $2,000",Excellent,Millennial,Graduate/professional degree,"White, Non-Hispanic","$75,000 to $99,999",0.462819606
10994,Always,"$75,000 or more",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Millennial,Bachelors degree,"Other, Non-Hispanic","$150,000 or more",2.813212663
9313,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,Yes,"I could probably come up with $2,000",Good,Gen X,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",1.301506535
10839,Often,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Boomer,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",0.604178083
9809,Never,"$1,000-4,999",Yes,No,No,No,Never,Sometimes,Sometimes,No,"I could probably not come up with $2,000",Fair,Boomer,High school degree/GED,"White, Non-Hispanic","Less than $20,000",0.811957222
8217,Rarely,"$1,000-4,999",Yes,No,No,No,Sometimes,Never,Never,Yes,"I could probably come up with $2,000",Poor,Boomer,High school degree/GED,"White, Non-Hispanic","$75,000 to $99,999",0.565768035
9573,Often,$100-999,Yes,Yes,No,No,Sometimes,Never,Never,No,"I could probably come up with $2,000",Excellent,Millennial,Bachelors degree,"White, Non-Hispanic","$60,000 to $74,999",0.566150256
